web_scraper_order,web_scraper_start_url,pagination-selector,price,data,image
"1770053921-76","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","169.00","วิสกัส เพาซ์ อาหารแมวชนิดเปียก รสทูน่า/ปลาทะเล/ทูน่าและปลาเนื้อขาว 80 ก. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8853301550130/thumbnail/8853301550130_1-20231030102654-.jpg"
"1770053921-77","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","42.00","บิ๊กซี แฮปปี้ ไพรซ์ ขนมสุนัข ปลาแผ่นพันสันในไก่ 40 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8852523011498/thumbnail/8852523011498_1-20240201153754-.jpg"
"1770053921-78","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","199.00","บิ๊กซี แฮปปี้ ไพรซ์ ขนมสุนัข สันในไก่เจอกี้สไลด์ 250 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/88/8852523011504/thumbnail/8852523011504_2-20230127084648-.jpg"
"1770053921-79","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","605.00","วิสกัส อาหารแมวชนิดเม็ด สูตรแมวโต รสปลาทูน่า 7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8853301140096/thumbnail/8853301140096_1-20240624135644-.jpg"
"1770053921-80","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","109.00","บิ๊กซี แฮปปี้ ไพรซ์​ ทรายแมว กลิ่นแอปเปิ้ล 5 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/88/8852523011566/thumbnail/8852523011566_1-20240205161623-.jpg"
"1770053921-81","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","595.00","มีโอ อาหารแมว ชนิดเม็ด สำหรับแมวโต รสปลาทู 7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/73/88/8850477054073/thumbnail/8850477054073.jpg"
"1770053921-82","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","289.00","วิสกัส อาหารชนิดเม็ด สำหรับแมวโต รสปลาทูน่า 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/84/88/8853301400084/thumbnail/8853301400084_1-20251031172053-.jpg"
"1770053921-83","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","58.00","เพดดิกรี อาหารสุนัขชนิดเปียก สูตรเนื้อวัวชิ้นในน้ำซอส 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/93/9310022735905/thumbnail/9310022735905_1-20240527152101-.jpg"
"1770053921-84","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","85.00","จอยเพ็ท ผ้าเช็ดทำความสะอาดสำหรับแมว แผ่นใหญ่ ขนาด 30x20 ซม. 25 แผ่น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/49/4994527726405/thumbnail/4994527726405_1-20231117160810-.jpg"
"1770053921-85","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","659.00","สมาร์ทฮาร์ท อาหารสุนัข สำหรับสุนัขโต รสเนื้ออบ 10 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8850477810105/thumbnail/8850477810105_2.jpg"
"1770053921-86","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ สติ๊ก อาหารสุนัข รสตับบด 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/88/8851759450453/thumbnail/8851759450453_1-20240930152628-.jpg"
"1770053921-87","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","18.00","วิสกัส เพาซ์ อาหารแมวชนิดเปียก สำหรับแมวโต รสปลาทะเล 80 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/55/88/8853301550055/thumbnail/8853301550055_1-20231030102608-.jpg"
"1770053921-88","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","49.00","เพดดิกรี อาหารแม่และลูกสุนัขชนิดเม็ด รสนม 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8853301131964/thumbnail/8853301131964_1-20230710111757-.jpg"
"1770053921-89","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","23.00","มีโอ ดีไลท์ 7+ อาหารแมวสำเร็จรูปชนิดเปียก สำหรับแมวสูงอายุ รสปลาทูน่าและไก่ในเยลลี่ 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8850477005938/thumbnail/8850477005938_1-20231101122153-.jpg"
"1770053921-90","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","18.00","วิสกัส เพาซ์ จูเนียร์ อาหารแมวชนิดเปียก สำหรับลูกแมว รสปลาทูน่า 80 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/48/88/8853301550048/thumbnail/8853301550048_1-20231030102608-.jpg"
"1770053921-91","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","23.00","เน็กโกะ อาหารแมว สูตรปลาทูน่าหน้าเนื้อไก่ในน้ำเกรวี่ 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8859160400807/thumbnail/8859160400807_1.jpg"
"1770053921-92","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","127.00","มีโอ อาหารแมว รสแซลมอน 1.1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8850477001732/thumbnail/8850477001732.jpg"
"1770053921-93","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ เดน-ที สติ๊ก รสเบคอน 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8851759451757/thumbnail/8851759451757_1-20240926120953-.jpg"
"1770053921-94","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","42.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารสุนัข รสเนื้อ 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/88/8850356042504/thumbnail/8850356042504_1-20240205144639-.jpg"
"1770053921-95","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","15.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารแมว ชนิดเปียก รสทูน่าในเยลลี่ 85 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8852523011412/thumbnail/8852523011412_1-20240201163757-.jpg"
"1770053921-96","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","179.00","มีโอ ดีไลท์ อาหารแมวชนิดเปียก รสปลาทูน่าในเยลลี่ 70 ก. แพ็ค 10","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/59/88/8850477005259/thumbnail/8850477005259_1-20221107093757-.jpg"
"1770053921-97","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","112.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารแมวชนิดเม็ด สำหรับแมวโต รสปลาทู 1.5 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/91/88/8859104006591/thumbnail/8859104006591_1-20230103090049-.jpg"
"1770053921-98","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","115.00","ฟริสกี้ส์ อาหารแมวชนิดเม็ด รสรวมมิตรปลาทะเล 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8850125072930/thumbnail/8850125072930_1-20240913100956-.jpg"
"1770053921-99","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","ซอย แคท อาหารแมว สำหรับแมวโต 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8850477015050/thumbnail/8850477015050_1-20230327161604-.jpg"
"1770053921-100","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","199.00","มีโอ โกลด์ อาหารแมว ชนิดเม็ด สำหรับแมวเลี้ยงในบ้านทุกสายพันธุ์ 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8850477002517/thumbnail/8850477002517.jpg"
"1770053921-101","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","699.00","เพียวริน่า วัน อินดอร์ แอดแวนเทจ อาหารแมวชนิดเม็ด สูตรแมวเลี้ยงในบ้าน 2.7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8850125078222/thumbnail/8850125078222_1-20240913150723-.jpg"
"1770053921-102","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","24.00","เจอร์ไฮ เพาซ์ อาหารสุนัขชนิดเปียก รสเนื้อไก่ย่างชิ้นในน้ำเกรวี่ 120 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8851759961133/thumbnail/8851759961133_2.jpg"
"1770053921-103","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ ดูโอ สติ๊ก สพิแนท วิธ ชีสสติ๊ก 50 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8851759454031/thumbnail/8851759454031.jpg"
"1770053921-104","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","129.00","เพียวริน่า วัน เฮลตี้ อะเดาท์ อาหารแมวชนิดเม็ด สูตรผสมปลาแซลมอนและทูน่า 380 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8850125001657/thumbnail/8850125001657_1-20240913101349-.jpg"
"1770053921-105","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","169.00","วิสกัส เพาซ์ จูเนียร์ อาหารลูกแมวชนิดเปียก รสปลาทูน่า/ปลาทู 80 ก. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8853301550154/thumbnail/8853301550154_1-20231030102651-.jpg"
"1770053921-106","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","199.00","มีโอ โกลด์ ฟิตแอนด์เฟิร์ม อาหารแมว ชนิดเม็ด สำหรับแมวอายุ 1 ปีขึ้นไป 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/48/88/8850477002548/thumbnail/8850477002548.jpg"
"1770053921-107","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","195.00","ทาคูมิ ชิกเก้นเจอร์กี้ ขนมสุนัข (เนื้อไก่พันแท่งขนมปังอบกรอบ) 30 ชิ้น 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/88/8858767313961/thumbnail/8858767313961_1-20231117194625-.jpg"
"1770053921-108","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","42.00","บิ๊กซี แฮปปี้ ไพรซ์ ซูชิปลาแผ่นสอดไส้ไก่ 40 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8852523013003/thumbnail/8852523013003_1-20230614192004-.jpg"
"1770053921-109","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","23.00","เน็กโกะ ซีเนียร์ 11+ อาหารแมวสูงอายุ 11 ปีขึ้นไป ปลาทูน่าผสมไฟเบอร์ 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8859160402924/thumbnail/8859160402924_1-20231106135939-.jpg"
"1770053921-110","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","23.00","มีโอ ดีไลท์ อาหารแมว รสปลาทูน่า และปูอัด ในเยลลี่ 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/75/88/8850477018075/thumbnail/8850477018075_1-20240109120553-.jpg"
