web_scraper_order,web_scraper_start_url,pagination-selector,price,data2,image
"1769948089-1368","https://www.bigc.co.th/category/beverages?limit=100&page=23","","139.00","มาดูรา เปปเปอร์มินต์ อินฟิวชั่น 30 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/00/0089978000939/thumbnail/0089978000939_1-20250528144849-.jpg"
"1769948089-1369","https://www.bigc.co.th/category/beverages?limit=100&page=23","","144.00","มาดูร่า กรีนที ใบชาเขียว ชนิดซอง 30 ก. แพ็ค 20 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/42/00/0089978001042/thumbnail/0089978001042_1-20250506103007-.jpg"
"1769948089-1370","https://www.bigc.co.th/category/beverages?limit=100&page=23","","35.00","อเมซอน แบล็ค กาแฟพร้อมดื่ม 200 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/99/88/8852124015499/thumbnail/8852124015499_1-20240229122455-.jpg"
"1769948089-1371","https://www.bigc.co.th/category/beverages?limit=100&page=23","","1,017.00","สก๊อต กระเช้าเครื่องดื่มรังนกแท้ และซุปไก่สกัด รุ่น HI-CLASS 2","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8852007937108/thumbnail/8852007937108_1-20251015150517-.jpg"
"1769948089-1372","https://www.bigc.co.th/category/beverages?limit=100&page=23","","109.00","ดรีมมี่ ชานมปรุงสำเร็จชนิดผง สูตรต้นตำรับ พร้อมไข่มุก 60 ก. แพ็ค 6","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/88/8854729500400/thumbnail/8854729500400_1-20241107220112-.jpg"
"1769948089-1373","https://www.bigc.co.th/category/beverages?limit=100&page=23","","29.00","มาลี เพาเวอร์ แพลนท์ น้ำผักผลไม้ผสมน้ำผักสีแดงพร้อมเนื้อส้มรวม 96% 330 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/88/8853333027266/thumbnail/8853333027266_1-20250424194144-.jpg"
"1769948089-1374","https://www.bigc.co.th/category/beverages?limit=100&page=23","","10.00","เซ็ปเป้ บิวติ พาวเดอร์ สติกซ์ เครื่องดื่มชนิดผงผสมคอลลาเจนและวิตามินซี กลิ่นสตรอเบอร์รี่ 5 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8850389303818/thumbnail/8850389303818_1-20240313140141-.jpg"
"1769948089-1375","https://www.bigc.co.th/category/beverages?limit=100&page=23","","181.00","เขาช่อง กาแฟ คั่วและบด สเปเชี่ยลเบลน 200 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8852099050129/thumbnail/8852099050129_1-20221219165917-.jpg"
"1769948089-1376","https://www.bigc.co.th/category/beverages?limit=100&page=23","","98.00","ฟิตเน่ ชาสมุนไพร รสดั้งเดิม 40 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8850369010095/thumbnail/8850369010095_1-20250807111431-.jpg"
"1769948089-1377","https://www.bigc.co.th/category/beverages?limit=100&page=23","","219.00","Wicker Basket Size 14""","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/20/2001009791249/thumbnail/2001009791249.jpg"
"1769948089-1378","https://www.bigc.co.th/category/beverages?limit=100&page=23","","380.00","เบอร์ดี้ แบล็ค โลว์ชูการ์ กาแฟปรุงสำเร็จพร้อมดื่ม แบบกระป๋อง 170 มล. แพ็ค 30","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/99/88/8850250370499/thumbnail/8850250370499_1-20250804095342-.jpg"
"1769948089-1379","https://www.bigc.co.th/category/beverages?limit=100&page=23","","99.00","เฮลาดิฟ ชาอิงลิชเบรกฟัดส์ 25 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/83/47/4791007000983/thumbnail/4791007000983_1-20240126150712-.jpg"
"1769948089-1380","https://www.bigc.co.th/category/beverages?limit=100&page=23","","329.00","ทไวนิงส์ ชาเอิร์ลเกรย์ 100 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/00/0070177029623/thumbnail/0070177029623_1-20230818084253-.jpg"
"1769948089-1381","https://www.bigc.co.th/category/beverages?limit=100&page=23","","109.00","ทิปโก้ สควีซ  น้ำส้มวาเลนเซีย พาสเจอร์ไรส์ 1,000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8851013793296/thumbnail/8851013793296_1.jpg"
"1769948089-1382","https://www.bigc.co.th/category/beverages?limit=100&page=23","","643.00","สก๊อต รอเยล โกลด์ รังนกแท้ ไซลิทอล 100 มล. แพ็ค 4","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8852007920674/thumbnail/8852007920674_1-20250130144137-.jpg"
"1769948089-1383","https://www.bigc.co.th/category/beverages?limit=100&page=23","","16.00","โค้ก กลิ่นวานิลลา ไม่มีน้ำตาล 325 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8851959004319/thumbnail/8851959004319_1-20250206115105-.jpg"
"1769948089-1384","https://www.bigc.co.th/category/beverages?limit=100&page=23","","91.00","เนเจอร์กิฟ แบล็คคอฟฟี่พลัส ผสมแอลคาร์นิทีน 50 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/88/8858755200662/thumbnail/8858755200662_1-20241007161609-.jpg"
"1769948089-1385","https://www.bigc.co.th/category/beverages?limit=100&page=23","","179.00","บอนทีมิกซ์ ชาปรุงสำเร็จ กลิ่นแอปเปิล ชนิดผง 1000 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8850287000260/thumbnail/8850287000260_1-20230301154556-.jpg"
"1769948089-1386","https://www.bigc.co.th/category/beverages?limit=100&page=23","","45.00","โกเด้นท์ ขิงผงสำเร็จรูป สูตรไม่มีน้ำตาล 35 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/88/8856128005111/thumbnail/8856128005111_1-20241112163344-.jpg"
"1769948089-1387","https://www.bigc.co.th/category/beverages?limit=100&page=23","","32.00","ษฎา น้ำตาลละลายเร็วพิเศษ 500 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8854570000050/thumbnail/8854570000050_1-20231212171743-.jpg"
"1769948089-1388","https://www.bigc.co.th/category/beverages?limit=100&page=23","","109.00","ดรีมมี่ ชานมปรุงสำเร็จชนิดผง สูตรบราวน์ชูการ์ พร้อมไข่มุก 60 ก. แพ็ค 6","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8854729500417/thumbnail/8854729500417_1-20241107220130-.jpg"
"1769948089-1389","https://www.bigc.co.th/category/beverages?limit=100&page=23","","73.00","สไมล์ น้ำส้มเขียวหวาน พาสเจอร์ไรซ์ 100% 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/28/88/8852108110028/thumbnail/8852108110028_1-20230119151510-.jpg"
"1769948089-1390","https://www.bigc.co.th/category/beverages?limit=100&page=23","","70.00","เมจิกฟาร์ม เฟรช น้ำเฉาก๊วยผสมเนื้อเฉาก๊วย สูตรเปิบพิสดาร 240 มล. แพ็ค 6","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8850157551090/8850157551090_1-20240930124011-.jpg"
"1769948089-1391","https://www.bigc.co.th/category/beverages?limit=100&page=23","","150.00","เรนอง ที ชาไทยนมอัลมอนด์ 3อิน1 ขนาด 20 ก. แพ็ค 7 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8854575002325/thumbnail/8854575002325_1-20240620094324-.jpg"
"1769948089-1392","https://www.bigc.co.th/category/beverages?limit=100&page=23","","61.00","บิวติสริน กาแฟปรุงสำเร็จชนิดผง สลิม สเลม 110 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8850390042133/thumbnail/8850390042133_1-20260126102023-.jpg"
"1769948089-1393","https://www.bigc.co.th/category/beverages?limit=100&page=23","","109.00","ทิปโก้ สควีซ น้ำองุ่นผสมเชอร์รี่เบอร์รี่ 1,000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8851013773298/thumbnail/8851013773298.jpg"
"1769948089-1394","https://www.bigc.co.th/category/beverages?limit=100&page=23","","299.00","แฟนต้า น้ำอัดลม น้ำแดง 1 ล. x 12 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/72/88/8851959449172/thumbnail/8851959449172_1-20250306133409-.jpg"
"1769948089-1395","https://www.bigc.co.th/category/beverages?limit=100&page=23","","299.00","แฟนต้า น้ำอัดลม น้ำเขียว 1 ล. x 12 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/89/88/8851959449189/thumbnail/8851959449189_1-20250306133412-.jpg"
"1769948089-1396","https://www.bigc.co.th/category/beverages?limit=100&page=23","","17.00","เบอร์ดี้ แม็กซ์ โรสต์ กาแฟพร้อมดื่ม 180 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8850250014034/thumbnail/8850250014034-20240717102622-.jpg"
"1769948089-1397","https://www.bigc.co.th/category/beverages?limit=100&page=23","","15.00","เอส โคล่า เครื่องดื่มอัดลม ปราศจากน้ำตาล กระป๋อง 325 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8851952112301/thumbnail/8851952112301_1-20250305114258-.jpg"
"1769948089-1398","https://www.bigc.co.th/category/beverages?limit=100&page=23","","54.00","บิวติ สริน ชัวร์ กาแฟปรุงสำเร็จชนิดผง ขนาด 15 ก. แพ็ค 12 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8850390043550/thumbnail/8850390043550_1-20231127085541-.jpg"
"1769948089-1399","https://www.bigc.co.th/category/beverages?limit=100&page=23","","115.00","ลอร์ เอสเซนโซ่ บลาซิลเลี่ยน เอลลิแก็บซ์ พรีมิกซ์ อินสแตนท์ คอฟฟี่ วิธ ไมโครกราวด์ คอฟฟี่ 25 ก. x 13 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/73/88/8851753090273/thumbnail/8851753090273_1-20240711111055-.jpg"
"1769948089-1400","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","เอ็ม150 สปาร์คกิ้ง ออริจินัล 245 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8851123240918/thumbnail/8851123240918_1-20250717105205-.jpg"
"1769948089-1401","https://www.bigc.co.th/category/beverages?limit=100&page=23","","114.00","มารุโตโยะ บันชา ชาเขียวญี่ปุ่น 100 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8850358610039/thumbnail/8850358610039_1-20240405012937-.jpg"
"1769948089-1402","https://www.bigc.co.th/category/beverages?limit=100&page=23","","124.00","สไมล์ น้ำส้มเขียวหวานจากส้มค้นสด 100% 1,000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/88/8852108110011/thumbnail/8852108110011.jpg"
"1769948089-1403","https://www.bigc.co.th/category/beverages?limit=100&page=23","","72.00","เนเจอร์กิฟ กาแฟผสมคอลลาเจนและวิตามินบี 12 67.5​ ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8858755200334/thumbnail/8858755200334_1-20241007161436-.jpg"
"1769948089-1404","https://www.bigc.co.th/category/beverages?limit=100&page=23","","245.00","ดอยตุง กาแฟอาราบิก้า คลาสสิก โรสต์ 200 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/44/88/8855263000944/thumbnail/8855263000944_5.jpg"
"1769948089-1405","https://www.bigc.co.th/category/beverages?limit=100&page=23","","149.00","โรบินสัน น้ำรสส้มเข้มข้น 1 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/50/5000147030125/thumbnail/5000147030125_1-20250430141751-.jpg"
"1769948089-1406","https://www.bigc.co.th/category/beverages?limit=100&page=23","","180.00","รอแยล-ดี เครื่องดื่มน้ำผลไม้รวมผสมเกลือแร่ 330 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/88/8852612004141/thumbnail/8852612004141_1-20240920105705-.jpg"
