web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920496-646","https://www.bigc.co.th/category/grocery-bakery?limit=100","","99.00","วี อาร์ เฟร็ช ปลาทูแช่แข็ง (6-8 ตัว / กก.) 1 กก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/28/88/8858887745628/thumbnail/8858887745628_1-20251223140711-.jpg"
"1769920496-647","https://www.bigc.co.th/category/grocery-bakery?limit=100","","199.00","วี อาร์ เฟร็ช ปลาทับทิมแล่แช่แข็ง (100-200 ก. / ชิ้น) 1 กก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8858887757539/thumbnail/8858887757539_1-20251223140711-.jpg"
"1769920496-648","https://www.bigc.co.th/category/grocery-bakery?limit=100","","69.00","หมูตัวเดียว แฟรงค์รมควันโปร 110 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8859694480597/thumbnail/8859694480597_2-20241114112429-.jpg"
"1769920496-649","https://www.bigc.co.th/category/grocery-bakery?limit=100","","69.00","หมูตัวเดียว โบโลน่าพริก 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8859694480535/thumbnail/8859694480535_1-20241114112408-.jpg"
"1769920496-650","https://www.bigc.co.th/category/grocery-bakery?limit=100","","99.00","บิ๊กซี อินทผลัม พันธุ์ซาไก 250 ก.","฿139.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/62/6287023156813/thumbnail/6287023156813_1-20251001164407-.jpg"
"1769920496-651","https://www.bigc.co.th/category/grocery-bakery?limit=100","","139.00","หมูตัวเดียว แฮมแซนวิช 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8859694480856/thumbnail/8859694480856_1-20241114112350-.jpg"
"1769920496-652","https://www.bigc.co.th/category/grocery-bakery?limit=100","","117.00","เจด ดราก้อน ฮะเก๋าไส้กุ้ง 216 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8851351030497/thumbnail/8851351030497_1-20231027160249-.jpg"
"1769920496-653","https://www.bigc.co.th/category/grocery-bakery?limit=100","","25.00","วี อาร์ เฟร็ช หมูยอ 75 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/92/88/8850269580292/thumbnail/8850269580292_1-20231107173359-.jpg"
"1769920496-654","https://www.bigc.co.th/category/grocery-bakery?limit=100","","89.00","เจด ดราก้อน ซาลาเปาไส้หมูสับ 333 ก.","฿99.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8851351004757/thumbnail/8851351004757_1-20231027160301-.jpg"
"1769920496-655","https://www.bigc.co.th/category/grocery-bakery?limit=100","","47.00","วีอาร์เฟรช เรดคอรัล ออร์แกนิค 100 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/09/20/2000006464309/2000006464309_1-20231024161450-.jpg"
"1769920496-656","https://www.bigc.co.th/category/grocery-bakery?limit=100","","169.00","ซันนี่เดย์ ราสพ์เบอร์รี่แช่แข็ง 450 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8856843001597/thumbnail/8856843001597_1-20251104153505-.jpg"
"1769920496-657","https://www.bigc.co.th/category/grocery-bakery?limit=100","","53.00","ส. ขอนแก่น หมูหยองกรอบ 40 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/93/88/8850269010393/thumbnail/8850269010393.jpg"
"1769920496-658","https://www.bigc.co.th/category/grocery-bakery?limit=100","","89.00","ปลาข้าวสารอบแห้ง 120 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8856315000110/thumbnail/8856315000110_1-20250311115446-.jpg"
